func_name,noise_std,rep,oracle_family,oracle_r2,dc_family,dc_r2,dc_regret,dc_correct,dc_time_ms,aic_family,aic_r2,aic_regret,aic_correct,aic_time_ms,bic_family,bic_r2,bic_regret,bic_correct,bic_time_ms,cv5_family,cv5_r2,cv5_regret,cv5_correct,cv5_time_ms,cv10_family,cv10_r2,cv10_regret,cv10_correct,cv10_time_ms
quadratic,0.2,28,poly2,0.9311541557822709,linear,0.9286970768250545,0.002457078957216363,False,6.806900011724792,poly,0.9280842212650711,0.003069934517199835,False,1.5565999929094687,poly,0.9280842212650711,0.003069934517199835,False,1.3397000002441928,poly,0.9311541557822709,0.0,False,83.37420001043938,poly,0.9311541557822709,0.0,False,182.08720000984613
quadratic,0.2,29,poly2,0.8611166056615494,linear,0.8470956121841396,0.014020993477409704,False,7.455699989804998,poly,0.8581425714747095,0.0029740341868398357,False,1.469900002120994,poly,0.8581425714747095,0.0029740341868398357,False,1.3143000105628744,poly,0.8611166056615494,0.0,False,71.38629999826662,poly,0.8611166056615494,0.0,False,139.28540000051726
quadratic,0.5,0,poly2,0.6542214165118411,spline,-259.56699576451507,260.22121718102693,False,7.477999999537133,poly,0.6325500546560052,0.021671361855835847,False,1.5131999971345067,poly,0.6325500546560052,0.021671361855835847,False,1.2960000021848828,poly,0.6542214165118411,0.0,False,71.11499999882653,poly,0.6325500546560052,0.021671361855835847,False,181.3762000092538
quadratic,0.5,1,poly5,0.5300801140916852,spline,-5.612919741384285,6.142999855475971,False,7.888400010415353,poly,0.5300801140916852,0.0,False,1.6321000002790242,linear,0.5140142329493451,0.016065881142340088,False,1.4252000109991059,linear,0.5140142329493451,0.016065881142340088,False,73.61360000504646,linear,0.5140142329493451,0.016065881142340088,False,186.32829999842215
quadratic,0.5,2,poly2,0.4834888323691714,spline,-2.4735892931712904,2.9570781255404617,False,9.523700005956925,poly,0.45243030206614443,0.031058530303026965,False,2.070999995339662,poly,0.45243030206614443,0.031058530303026965,False,1.7014000040944666,poly,0.4834888323691714,0.0,False,87.86470000632107,poly,0.4834888323691714,0.0,False,151.07330000319052
quadratic,0.5,3,poly2,0.5790735076985108,spline,-10.432627084830367,11.011700592528877,False,10.249999992083758,poly,0.5318112034974751,0.04726230420103572,False,2.016800004639663,linear,0.5676096901986283,0.011463817499882567,False,1.6958999913185835,poly,0.48433475004018167,0.09473875765832918,False,77.60960000450723,poly,0.48433475004018167,0.09473875765832918,False,149.02779999829363
quadratic,0.5,4,linear,0.6108389273977473,spline,-30.180994342832054,30.7918332702298,False,7.37180000578519,poly,0.5621674970497836,0.04867143034796362,False,1.5592999989166856,poly,0.5621674970497836,0.04867143034796362,False,1.3252999924588948,poly,0.6091978591384086,0.0016410682593386294,False,72.93639999988955,poly,0.6091978591384086,0.0016410682593386294,False,182.375399992452
quadratic,0.5,5,poly2,0.6235016969545288,spline,-1.5743690136978605,2.1978707106523894,False,10.206000006292015,poly,0.5960931728608077,0.027408524093721187,False,1.5955999988364056,linear,0.6092014005745994,0.014300296379929467,False,1.338500005658716,poly,0.602633355369809,0.02086834158471984,False,69.83919999038335,poly,0.602633355369809,0.02086834158471984,False,197.51980000000913
quadratic,0.5,6,poly2,0.30443787286256063,spline,-11.91693091032798,12.221368783190542,False,10.115400000358932,poly,0.30281041422666266,0.0016274586358979715,False,1.954700011992827,poly,0.30281041422666266,0.0016274586358979715,False,1.7299999890383333,poly,0.30443787286256063,0.0,False,94.8880000069039,poly,0.30443787286256063,0.0,False,157.47360000386834
quadratic,0.5,7,poly5,0.5955852954520771,spline,-0.9696719422594613,1.5652572377115384,False,7.0250999997369945,linear,0.5618181283668578,0.03376716708521921,False,1.5765999996801838,linear,0.5618181283668578,0.03376716708521921,False,1.3395999994827434,poly,0.5959193780953216,-0.0003340826432445265,False,69.5875000092201,linear,0.5618181283668578,0.03376716708521921,False,145.34319999802392
quadratic,0.5,8,poly2,0.6362955565848276,spline,-0.640556878255516,1.2768524348403436,False,7.227699999930337,linear,0.634988602413418,0.00130695417140958,False,1.6988999996101484,linear,0.634988602413418,0.00130695417140958,False,1.3475000014295802,linear,0.634988602413418,0.00130695417140958,False,92.41080000356305,linear,0.634988602413418,0.00130695417140958,False,189.0784999995958
quadratic,0.5,9,poly5,0.7223728682449666,spline,-0.7590524898896673,1.481425358134634,False,7.7157999912742525,linear,0.7065354738866326,0.015837394358333978,False,1.567499988595955,linear,0.7065354738866326,0.015837394358333978,False,1.3193000049795955,poly,0.7226690522722841,-0.00029618402731745874,False,70.1491000072565,poly,0.7226690522722841,-0.00029618402731745874,False,157.7919999981532
quadratic,0.5,10,poly2,0.6775017614181409,spline,-0.8409258862788642,1.5184276476970051,False,8.142599996062927,poly,0.6764836663122221,0.0010180951059187704,False,1.516699994681403,poly,0.6764836663122221,0.0010180951059187704,False,1.3467999960994348,poly,0.6775017614181409,0.0,False,92.8793999919435,poly,0.6775017614181409,0.0,False,179.57529998966493
quadratic,0.5,11,poly5,0.571693593356561,spline,-2.3068782114005844,2.8785718047571454,False,6.990800000494346,poly,0.571693593356561,0.0,False,1.513299997895956,linear,0.5331150889987459,0.03857850435781507,False,1.332100000581704,poly,0.571693593356561,0.0,False,74.82429999799933,poly,0.571693593356561,0.0,False,141.74910000292584
quadratic,0.5,12,poly2,0.5378051276227411,spline,-10.259007871196047,10.796812998818789,False,8.114600001135841,poly,0.5217785138942083,0.016026613728532868,False,1.6594999906374142,poly,0.5217785138942083,0.016026613728532868,False,2.539599998272024,poly,0.5378051276227411,0.0,False,75.57920001272578,poly,0.5378051276227411,0.0,False,173.6531000060495
quadratic,0.5,13,rf,0.6094870111566455,spline,-2.3352096320723588,2.9446966432290043,False,7.2179999988293275,poly,0.6005858394171047,0.008901171739540747,False,2.2346000041579828,linear,0.5949409583735233,0.014546052783122154,False,1.7659000004641712,poly,0.6016479113553119,0.007839099801333571,False,83.42670000274666,poly,0.6016479113553119,0.007839099801333571,False,161.11549999914132
quadratic,0.5,14,poly2,0.6407632914652822,spline,-122.30963774841969,122.95040103988497,False,7.231099996715784,linear,0.6388221794328652,0.0019411120324169806,False,1.5064000035636127,linear,0.6388221794328652,0.0019411120324169806,False,1.287199993385002,poly,0.6074085960156941,0.033354695449588134,False,83.94339999358635,poly,0.6074085960156941,0.033354695449588134,False,141.5627999958815
quadratic,0.5,15,poly5,0.6700386601202581,spline,-10.047035122389742,10.71707378251,False,7.21920000796672,poly,0.6700386601202581,0.0,False,1.5952000103425235,linear,0.6668271325994108,0.0032115275208473015,False,1.3644999999087304,poly,0.6693501097673292,0.0006885503529289183,False,69.88700000511017,poly,0.6693501097673292,0.0006885503529289183,False,162.64029999729246
quadratic,0.5,16,poly2,0.6795079585525983,spline,-3.2464841731870644,3.9259921317396627,False,9.577600008924492,poly,0.6627666605341112,0.016741298018487116,False,1.5405999874928966,poly,0.6627666605341112,0.016741298018487116,False,1.3917000032961369,poly,0.6752881022821832,0.004219856270415101,False,69.623599993065,poly,0.6752881022821832,0.004219856270415101,False,139.64929999201559
quadratic,0.5,17,poly5,0.4917502383894614,spline,-8.222317475391547,8.714067713781008,False,7.450700009940192,linear,0.4754999737412797,0.01625026464818169,False,1.5551999968010932,linear,0.4754999737412797,0.01625026464818169,False,1.3125000114087015,linear,0.4754999737412797,0.01625026464818169,False,73.50410000071861,linear,0.4754999737412797,0.01625026464818169,False,155.05990000383463
quadratic,0.5,18,poly2,0.5052504988344358,spline,-217.54367676390302,218.04892726273746,False,7.881900004576892,linear,0.49285404420105516,0.012396454633380682,False,1.5996000001905486,linear,0.49285404420105516,0.012396454633380682,False,1.3143999967724085,linear,0.49285404420105516,0.012396454633380682,False,75.65369999792892,linear,0.49285404420105516,0.012396454633380682,False,173.85990000911988
quadratic,0.5,19,poly5,0.4491516932558789,spline,-74.95039025213698,75.39954194539287,False,8.84080000105314,poly,0.4491516932558789,0.0,False,2.138099996955134,linear,0.34733446008077073,0.10181723317510816,False,1.820000004954636,poly,0.4387292231844102,0.010422470071468681,False,81.39550000487361,poly,0.45340489313300303,-0.004253199877124136,False,185.83800000487827
quadratic,0.5,20,linear,0.5744894255068227,spline,-11.020521870494695,11.595011296001518,False,7.346700003836304,poly,0.520259563573591,0.05422986193323165,False,1.5584000066155568,poly,0.520259563573591,0.05422986193323165,False,1.3228000025264919,poly,0.5300973430957685,0.04439208241105419,False,77.01319998886902,poly,0.515957131533241,0.05853229397358173,False,147.0190999971237
quadratic,0.5,21,poly5,0.5826647352511449,spline,-1.7037890314399933,2.286453766691138,False,7.346800004597753,poly,0.5826647352511449,0.0,False,1.58680000458844,linear,0.5588705778955616,0.023794157355583323,False,1.5229999989969656,poly,0.585688040769248,-0.0030233055181030366,False,78.04890000261366,poly,0.585688040769248,-0.0030233055181030366,False,178.44909999985248
quadratic,0.5,22,poly5,0.5150870683786838,spline,-1.0616915855102929,1.5767786538889768,False,9.965499993995763,poly,0.5150870683786838,0.0,False,2.2751999931642786,poly,0.5150870683786838,0.0,False,1.8066999909933656,poly,0.511392906342939,0.003694162035744797,False,90.72930000547785,poly,0.511392906342939,0.003694162035744797,False,193.51860000460874
quadratic,0.5,23,poly2,0.5170350029684845,spline,-337.49813474718917,338.01516975015767,False,8.208400002331473,poly,0.42745281844043503,0.08958218452804945,False,1.6700999985914677,linear,0.5093971450706666,0.007637857897817901,False,1.2922000023536384,linear,0.5093971450706666,0.007637857897817901,False,72.77949999843258,poly,0.5170350029684845,0.0,False,155.37789999507368
quadratic,0.5,24,rf,0.2991687281396366,spline,-198471285.89046684,198471286.18963557,False,8.390299990423955,linear,0.24894775271572933,0.050220975423907244,False,1.5299999940907583,linear,0.24894775271572933,0.050220975423907244,False,1.3675000082002953,linear,0.24894775271572933,0.050220975423907244,False,75.73089998913929,poly,0.2455282583448123,0.053640469794824286,False,147.6398000086192
quadratic,0.5,25,poly2,0.7408267975993967,spline,-8.673715167072451,9.414541964671848,False,7.295600007637404,linear,0.7221471210173767,0.018679676582020077,False,2.4702999944565818,linear,0.7221471210173767,0.018679676582020077,False,1.3681999989785254,linear,0.7221471210173767,0.018679676582020077,False,72.26369999989402,linear,0.7221471210173767,0.018679676582020077,False,164.20269999071024
quadratic,0.5,26,poly5,0.42427233054318325,spline,-1142.281834776302,1142.7061071068451,False,9.609500004444271,poly,0.42427233054318325,0.0,False,1.6264000005321577,poly,0.42427233054318325,0.0,False,1.3248000032035634,poly,0.3866794163256051,0.037592914217578155,False,75.33960000728257,poly,0.3866794163256051,0.037592914217578155,False,170.755500002997
quadratic,0.5,27,linear,0.27918495995112647,spline,-4.239854537912269,4.519039497863395,False,7.929999992484227,poly,0.23726096982370648,0.041923990127419986,False,1.546800005598925,poly,0.23726096982370648,0.041923990127419986,False,1.4566000027116388,poly,0.23335295901698605,0.045832000934140416,False,73.40750000730623,poly,0.23335295901698605,0.045832000934140416,False,163.39899999729823
quadratic,0.5,28,linear,0.7288779680301133,spline,-17.79657341228841,18.525451380318522,False,7.088900005328469,linear,0.7288779680301133,0.0,True,1.492099996539764,linear,0.7288779680301133,0.0,True,1.3168000004952773,poly,0.7250230599799148,0.0038549080501985022,False,69.14929999038577,linear,0.7288779680301133,0.0,True,142.87660000263713
quadratic,0.5,29,poly2,0.44382755365534854,spline,-0.5155462065047032,0.9593737601600517,False,7.82430000253953,linear,0.43682868891802495,0.006998864737323585,False,1.5849000046728179,linear,0.43682868891802495,0.006998864737323585,False,1.3095000031171367,linear,0.43682868891802495,0.006998864737323585,False,77.6661999989301,linear,0.43682868891802495,0.006998864737323585,False,139.66159999836236
sine_simple,0.1,0,rf,0.9817244907097927,linear,0.6399456562609716,0.3417788344488212,False,6.110300004365854,poly,0.9800564263131656,0.0016680643966271447,False,1.6616000066278502,poly,0.9800564263131656,0.0016680643966271447,False,1.313000000664033,poly,0.9800564263131656,0.0016680643966271447,False,87.3896999983117,poly,0.9800564263131656,0.0016680643966271447,False,166.02330000023358
sine_simple,0.1,1,poly5,0.9857425607645635,linear,0.5857164524970218,0.4000261082675417,False,7.265500011271797,poly,0.9857425607645635,0.0,False,2.1143000049050897,poly,0.9857425607645635,0.0,False,1.3392000109888613,poly,0.9857425607645635,0.0,False,72.70879999850877,poly,0.9857425607645635,0.0,False,184.14490000577644
sine_simple,0.1,2,poly5,0.9819519619995922,linear,0.6073075305977449,0.37464443140184733,False,7.196500009740703,poly,0.9819519619995922,0.0,False,1.6381999885197729,poly,0.9819519619995922,0.0,False,1.317600006586872,poly,0.9819519619995922,0.0,False,72.5737000029767,poly,0.9819519619995922,0.0,False,156.1924999987241
sine_simple,0.1,3,poly5,0.9811642150245281,linear,0.5645399728316209,0.41662424219290717,False,11.454000006779097,poly,0.9811642150245281,0.0,False,1.5846000023884699,poly,0.9811642150245281,0.0,False,1.465299996198155,poly,0.9811642150245281,0.0,False,73.32060000044294,poly,0.9794516261069722,0.0017125889175558795,False,147.96089999435935
sine_simple,0.1,4,spline,0.9863531588603724,linear,0.6230329946660358,0.36332016419433666,False,6.950700000743382,poly,0.9855905912380107,0.0007625676223617095,False,1.5628000110154971,poly,0.9855905912380107,0.0007625676223617095,False,1.4926000003470108,poly,0.9855905912380107,0.0007625676223617095,False,69.15640000079293,poly,0.9855905912380107,0.0007625676223617095,False,139.48230000096373
sine_simple,0.1,5,poly5,0.9819577197602484,linear,0.5786705213213642,0.40328719843888416,False,6.095500008086674,poly,0.9819577197602484,0.0,False,1.5292000025510788,poly,0.9819577197602484,0.0,False,1.3296000106493011,poly,0.9819577197602484,0.0,False,68.97700000263285,poly,0.9819577197602484,0.0,False,140.52950000041164
sine_simple,0.1,6,spline,0.9668145391224419,linear,0.47142683611929503,0.49538770300314683,False,6.604700000025332,poly,0.9652394893587832,0.0015750497636586314,False,1.488099995185621,poly,0.9652394893587832,0.0015750497636586314,False,1.4815999893471599,poly,0.9652394893587832,0.0015750497636586314,False,99.77210000215564,poly,0.9652394893587832,0.0015750497636586314,False,154.38940000603907
sine_simple,0.1,7,poly5,0.9811205053136005,linear,0.573433032356506,0.4076874729570945,False,6.452200002968311,poly,0.9811205053136005,0.0,False,1.9041000050492585,poly,0.9811205053136005,0.0,False,1.4260000025387853,poly,0.9811205053136005,0.0,False,74.75800000247546,poly,0.9811205053136005,0.0,False,181.31759999960195
sine_simple,0.1,8,poly5,0.9803775741922764,linear,0.5066098631066709,0.47376771108560556,False,6.1264999967534095,poly,0.9803775741922764,0.0,False,1.4435000048251823,poly,0.9803775741922764,0.0,False,1.3763000024482608,poly,0.9803775741922764,0.0,False,79.78179999918211,poly,0.9803775741922764,0.0,False,142.35619999817573
sine_simple,0.1,9,poly5,0.9813476282846235,linear,0.6417658027943396,0.33958182549028393,False,6.357100006425753,poly,0.9813476282846235,0.0,False,1.4933000056771562,poly,0.9813476282846235,0.0,False,1.3161999959265813,poly,0.9815204119259964,-0.0001727836413728534,False,84.3726000020979,poly,0.9815204119259964,-0.0001727836413728534,False,179.1363999946043
sine_simple,0.1,10,poly5,0.9808297629842876,linear,0.4578497141375406,0.522980048846747,False,8.099699989543296,poly,0.9808297629842876,0.0,False,2.0619999995687976,poly,0.9808297629842876,0.0,False,1.7127000028267503,poly,0.9808297629842876,0.0,False,82.59020000696182,poly,0.9808297629842876,0.0,False,200.2309000090463
sine_simple,0.1,11,poly5,0.9815418932692148,linear,0.6127538889180477,0.3687880043511671,False,7.794000004651025,poly,0.9815418932692148,0.0,False,1.6928999975789338,poly,0.9815418932692148,0.0,False,1.3850999966962263,poly,0.9815418932692148,0.0,False,70.43510000221431,poly,0.9815418932692148,0.0,False,146.43880000221543
sine_simple,0.1,12,poly5,0.9801705121073151,linear,0.5473699809747878,0.43280053113252726,False,6.413099996279925,poly,0.9801705121073151,0.0,False,1.5090000088093802,poly,0.9801705121073151,0.0,False,1.6238999960478395,poly,0.9801705121073151,0.0,False,70.99050001124851,poly,0.9801705121073151,0.0,False,144.16359999449924
sine_simple,0.1,13,poly5,0.9816138566701789,linear,0.6379765435894029,0.34363731308077594,False,6.1695999902440235,poly,0.9816138566701789,0.0,False,1.4848999999230728,poly,0.9816138566701789,0.0,False,3.7038000009488314,poly,0.9816138566701789,0.0,False,74.70679999096319,poly,0.9816138566701789,0.0,False,144.18920000025537
sine_simple,0.1,14,poly5,0.9842873790293042,linear,0.5211887404172564,0.4630986386120478,False,6.061799998860806,poly,0.9842873790293042,0.0,False,1.4787999971304089,poly,0.9842873790293042,0.0,False,1.2946999922860414,poly,0.9842873790293042,0.0,False,72.10160000249743,poly,0.9830927561001507,0.0011946229291535104,False,158.71179998794105
sine_simple,0.1,15,poly5,0.9850735824263969,linear,0.5869055000691072,0.3981680823572896,False,8.63769999705255,poly,0.9850735824263969,0.0,False,2.0477999933063984,poly,0.9850735824263969,0.0,False,1.930400001583621,poly,0.9850735824263969,0.0,False,100.68390000378713,poly,0.9850735824263969,0.0,False,156.40750000602566
sine_simple,0.1,16,poly5,0.9839768827152069,linear,0.6069895459883714,0.3769873367268355,False,6.293700003880076,poly,0.9839768827152069,0.0,False,1.57940000644885,poly,0.9839768827152069,0.0,False,1.4432000025408342,poly,0.9839768827152069,0.0,False,71.81699998909608,poly,0.983629987549955,0.00034689516525188147,False,142.34910000232048
sine_simple,0.1,17,poly5,0.98198277035729,linear,0.6978044114219462,0.2841783589353438,False,9.942200005752966,poly,0.98198277035729,0.0,False,1.9272999925306067,poly,0.98198277035729,0.0,False,1.4620000001741573,poly,0.98198277035729,0.0,False,77.67369999783114,poly,0.98198277035729,0.0,False,171.43299999588635
sine_simple,0.1,18,spline,0.9772008128975971,linear,0.409439175480808,0.5677616374167891,False,7.627200000570156,poly,0.9767386119510472,0.0004622009465499177,False,1.6582999960519373,poly,0.9767386119510472,0.0004622009465499177,False,1.5035999967949465,poly,0.9767386119510472,0.0004622009465499177,False,73.39939998928457,poly,0.9767386119510472,0.0004622009465499177,False,145.0977999920724
sine_simple,0.1,19,poly5,0.9785583407787586,linear,0.5112893478948664,0.46726899288389223,False,6.099399994127452,poly,0.9785583407787586,0.0,False,1.5204999945126474,poly,0.9785583407787586,0.0,False,1.3119000068400055,poly,0.9785583407787586,0.0,False,70.20449999254197,poly,0.9785583407787586,0.0,False,140.3513999975985
sine_simple,0.1,20,poly5,0.9779511740751319,linear,0.6139078793885286,0.36404329468660324,False,6.107599998358637,poly,0.9779511740751319,0.0,False,1.4799000055063516,poly,0.9779511740751319,0.0,False,1.2974999990547076,poly,0.9782243450477606,-0.00027317097262868906,False,86.95280000392813,poly,0.9782243450477606,-0.00027317097262868906,False,154.84079999441747
sine_simple,0.1,21,poly5,0.9803892370393485,linear,0.5944570153102726,0.38593222172907593,False,8.515800000168383,poly,0.9803892370393485,0.0,False,1.7576999962329865,poly,0.9803892370393485,0.0,False,1.5179999900283292,poly,0.9803892370393485,0.0,False,84.91180000419263,poly,0.9803892370393485,0.0,False,157.91619999799877
sine_simple,0.1,22,poly5,0.969767679845671,linear,0.45400531595315374,0.5157623638925173,False,6.210399995325133,poly,0.969767679845671,0.0,False,1.524999999674037,poly,0.969767679845671,0.0,False,1.4060000103199854,poly,0.9692613773413123,0.00050630250435868,False,89.55220000643749,poly,0.9692613773413123,0.00050630250435868,False,175.23110000183806
sine_simple,0.1,23,poly5,0.9725620517146484,linear,0.5786306787116275,0.39393137300302083,False,5.909799991059117,poly,0.9725620517146484,0.0,False,1.527400003396906,poly,0.9725620517146484,0.0,False,1.2878999987151474,poly,0.9733529152883058,-0.0007908635736574299,False,71.02069999382365,poly,0.9725620517146484,0.0,False,143.60470000247005
sine_simple,0.1,24,poly5,0.9671328967640568,linear,0.5305690835456407,0.4365638132184161,False,6.203599987202324,poly,0.9671328967640568,0.0,False,1.4539999974658713,poly,0.9671328967640568,0.0,False,1.3030999980401248,poly,0.9656048944330211,0.0015280023310356716,False,74.75260000501294,poly,0.9671328967640568,0.0,False,147.5015999894822
sine_simple,0.1,25,poly5,0.9867928322413053,linear,0.4859236685810018,0.5008691636603035,False,6.06639999023173,poly,0.9867928322413053,0.0,False,1.4669000083813444,poly,0.9867928322413053,0.0,False,1.3404999917838722,poly,0.9861072986557486,0.0006855335855566747,False,70.64469999750145,poly,0.9867928322413053,0.0,False,138.79650000308175
sine_simple,0.1,26,spline,0.9774512610834093,linear,0.5422825947411668,0.4351686663422425,False,6.045400004950352,poly,0.9770589273107432,0.00039233377266612024,False,1.6056000022217631,poly,0.9770589273107432,0.00039233377266612024,False,1.369599995086901,poly,0.9770589273107432,0.00039233377266612024,False,78.63800000632182,poly,0.9770589273107432,0.00039233377266612024,False,193.7850999966031
sine_simple,0.1,27,poly5,0.9760756549364022,linear,0.6188753651305785,0.35720028980582375,False,8.677599995280616,poly,0.9760756549364022,0.0,False,1.5379000105895102,poly,0.9760756549364022,0.0,False,1.447199989343062,poly,0.9760756549364022,0.0,False,87.28310000151396,poly,0.9760756549364022,0.0,False,186.08720001066104
sine_simple,0.1,28,spline,0.9850558388932872,linear,0.6075635981908696,0.3774922407024176,False,6.13530000555329,poly,0.9847717131925673,0.00028412570071989496,False,1.530199995613657,poly,0.9847717131925673,0.00028412570071989496,False,1.3233999925432727,poly,0.9847717131925673,0.00028412570071989496,False,74.29200000478886,poly,0.9847717131925673,0.00028412570071989496,False,156.4690000086557
sine_simple,0.1,29,poly5,0.9751545328767867,linear,0.6047662857892161,0.37038824708757057,False,6.1298999935388565,poly,0.9751545328767867,0.0,False,1.5020999999251217,poly,0.9751545328767867,0.0,False,1.3432999985525385,poly,0.9751545328767867,0.0,False,93.32900001027156,poly,0.9751545328767867,0.0,False,153.42010000313167
sine_simple,0.2,0,rf,0.9305238008476933,linear,0.6209336440162936,0.3095901568313997,False,6.845200012321584,poly,0.927604984186446,0.00291881666124727,False,1.5350000030593947,poly,0.927604984186446,0.00291881666124727,False,1.3289000053191558,poly,0.927604984186446,0.00291881666124727,False,69.24989999970421,poly,0.927604984186446,0.00291881666124727,False,151.59890000359155
sine_simple,0.2,1,poly5,0.9415297101684295,linear,0.5595927915351219,0.3819369186333076,False,12.373799996566959,poly,0.9415297101684295,0.0,False,2.041899992036633,poly,0.9415297101684295,0.0,False,1.8276000046171248,poly,0.9415297101684295,0.0,False,76.76709999213926,poly,0.9415297101684295,0.0,False,145.0154000049224
sine_simple,0.2,2,poly5,0.9292068847965935,linear,0.5766033416616545,0.352603543134939,False,6.978899997193366,poly,0.9292068847965935,0.0,False,1.5100000018719584,poly,0.9292068847965935,0.0,False,1.312699998379685,poly,0.9292068847965935,0.0,False,94.76419999555219,poly,0.9292068847965935,0.0,False,147.09349999611732
sine_simple,0.2,3,poly5,0.9240804098161125,linear,0.5353198818569158,0.3887605279591967,False,7.208900002297014,poly,0.9240804098161125,0.0,False,1.5838999970583245,poly,0.9240804098161125,0.0,False,1.3541000080294907,poly,0.9167397388538191,0.007340670962293405,False,73.09259999601636,poly,0.9167397388538191,0.007340670962293405,False,145.17600000544917
sine_simple,0.2,4,poly5,0.9456077945557634,linear,0.6053055244803047,0.34030227007545866,False,6.779500006814487,poly,0.9456077945557634,0.0,False,1.5079000004334375,poly,0.9456077945557634,0.0,False,1.3172000035410747,poly,0.9456077945557634,0.0,False,69.38080000691116,poly,0.9456077945557634,0.0,False,142.19450000382494
sine_simple,0.2,5,poly5,0.93395880533999,linear,0.5614094249083419,0.3725493804316481,False,9.017500007757917,poly,0.93395880533999,0.0,False,1.9509999983711168,poly,0.93395880533999,0.0,False,1.6899000038392842,poly,0.93395880533999,0.0,False,97.80859999591485,poly,0.93395880533999,0.0,False,153.20080000674352
sine_simple,0.2,6,poly5,0.8808583699119986,linear,0.3980342975808566,0.482824072331142,False,6.870099998195656,poly,0.8808583699119986,0.0,False,1.5438999980688095,poly,0.8808583699119986,0.0,False,1.3346000050660223,poly,0.8808583699119986,0.0,False,71.31200000003446,poly,0.8808583699119986,0.0,False,160.63519999443088
sine_simple,0.2,7,poly5,0.9325750099587535,linear,0.5247465853945664,0.4078284245641871,False,7.149700002628379,poly,0.9325750099587535,0.0,False,1.5695000038249418,poly,0.9325750099587535,0.0,False,1.3127999991411343,poly,0.9325750099587535,0.0,False,71.82289999036584,poly,0.9325750099587535,0.0,False,164.18390000762884
sine_simple,0.2,8,poly5,0.9299913495679403,linear,0.45760848684191535,0.4723828627260249,False,8.924099995056167,poly,0.9299913495679403,0.0,False,1.905899989651516,poly,0.9299913495679403,0.0,False,1.8431999924359843,poly,0.9299913495679403,0.0,False,92.66189999470953,poly,0.9299913495679403,0.0,False,143.03449999715667
sine_simple,0.2,9,poly5,0.9341985032307542,linear,0.6445356609787618,0.28966284225199235,False,6.825999997090548,poly,0.9341985032307542,0.0,False,1.4971999917179346,poly,0.9341985032307542,0.0,False,1.4300000038929284,poly,0.9345062882869573,-0.0003077850562031026,False,95.77340001123957,poly,0.9345062882869573,-0.0003077850562031026,False,164.68430000531953
sine_simple,0.2,10,poly5,0.9264055008073802,linear,0.43624020063275903,0.4901653001746211,False,9.53260000096634,poly,0.9264055008073802,0.0,False,2.220599999418482,poly,0.9264055008073802,0.0,False,1.752900003339164,poly,0.9264055008073802,0.0,False,72.78560000122525,poly,0.9264055008073802,0.0,False,148.8753000012366
sine_simple,0.2,11,poly5,0.9328118179399303,linear,0.5677695450728963,0.36504227286703395,False,7.186399991041981,poly,0.9328118179399303,0.0,False,1.6126999980770051,poly,0.9328118179399303,0.0,False,1.3097000046400353,poly,0.9320818165952892,0.0007300013446410736,False,72.98339999397285,poly,0.9320818165952892,0.0007300013446410736,False,174.40020000503864
sine_simple,0.2,12,poly5,0.9251180692877179,linear,0.4970760758197419,0.428041993467976,False,6.772900000214577,poly,0.9251180692877179,0.0,False,1.4912000042386353,poly,0.9251180692877179,0.0,False,1.2869000056525692,poly,0.9251180692877179,0.0,False,78.8652000046568,poly,0.9251180692877179,0.0,False,161.94849999737926
sine_simple,0.2,13,poly5,0.9318476807792453,linear,0.623531574446065,0.3083161063331803,False,7.295600007637404,poly,0.9318476807792453,0.0,False,1.4761000056751072,poly,0.9318476807792453,0.0,False,1.3681999989785254,poly,0.9318476807792453,0.0,False,73.30570000340231,poly,0.9318476807792453,0.0,False,148.60770000086632
sine_simple,0.2,14,poly5,0.9382503462527787,linear,0.4844963426304104,0.4537540036223683,False,6.853600003523752,poly,0.9382503462527787,0.0,False,1.5476999979000539,poly,0.9382503462527787,0.0,False,1.3444999931380153,poly,0.9382503462527787,0.0,False,70.06949999777135,poly,0.9382503462527787,0.0,False,144.09869999508373
sine_simple,0.2,15,poly5,0.9458572927994415,linear,0.5729051752082108,0.3729521175912307,False,7.1266000013565645,poly,0.9458572927994415,0.0,False,1.7454000044381246,poly,0.9458572927994415,0.0,False,1.3652999914484099,poly,0.9458572927994415,0.0,False,74.24270000774413,poly,0.9458572927994415,0.0,False,193.73320000886451
sine_simple,0.2,16,poly5,0.939226488061689,linear,0.5841395583375658,0.35508692972412315,False,7.1736999962013215,poly,0.939226488061689,0.0,False,1.477300000260584,poly,0.939226488061689,0.0,False,1.440399995772168,poly,0.939226488061689,0.0,False,88.21380000154022,poly,0.939226488061689,0.0,False,145.65120000042953
sine_simple,0.2,17,poly5,0.9287669960313021,linear,0.6550558779206912,0.2737111181106109,False,6.28859999414999,poly,0.9287669960313021,0.0,False,1.4737000019522384,poly,0.9287669960313021,0.0,False,1.288700004806742,poly,0.9287669960313021,0.0,False,75.25189999432769,poly,0.9287669960313021,0.0,False,144.20619999873452
sine_simple,0.2,18,poly5,0.9124771779965206,linear,0.3441209640579834,0.5683562139385372,False,6.995500007178634,poly,0.9124771779965206,0.0,False,1.54899999324698,poly,0.9124771779965206,0.0,False,1.3569000002462417,poly,0.9124771779965206,0.0,False,81.44739999261219,poly,0.9124771779965206,0.0,False,150.6874000042444
